pl_name,hostname,sy_snum,sy_pnum,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,rastr,ra,decstr,dec,glat,glon,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,rowupdate,pl_pubdate
Kepler-359 b,Kepler-359,1,3,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,25.56322200000,0.00020200000,-0.00020200000,0,0.1780000000,,,0,3.53000000,1.64000000,-1.64000000,0,,,,,,,,,,,,,,,,,0,,6248.00,250.00,-250.00,0,1.086000,0.503000,-0.503000,0,,,,,,,,,,19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2014-05-14,2014-03
Kepler-359 b,Kepler-359,1,3,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,25.56294000000,0.00035000000,-0.00035000000,0,0.1730000000,,,0,2.80000000,1.10000000,-1.10000000,0,,,,,0.000000,,,0,,,,0,572.00,,,0,0,,5999.00,200.00,-200.00,0,0.810000,0.300000,-0.300000,0,1.060000,0.300000,-0.300000,0,,,,0,,19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2013-10-28,2014-01-08
Kepler-359 b,Kepler-359,1,3,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,25.56385760000,0.00012370000,-0.00012370000,0,0.1753000000,,,0,3.83000000,1.64000000,-0.35000000,0,,,,,0.000000,,,0,46.2200,59.7700,-13.3200,0,665.00,,,0,0,,6210.00,181.00,-227.00,0,1.033000,0.444000,-0.094000,0,1.093000,0.219000,-0.128000,0,-0.1000,0.2200,-0.3000,0,[Fe/H],19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2014-11-21,2014-12-18
Kepler-359 c,Kepler-359,1,3,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,57.68991180000,0.00038410000,-0.00038410000,0,,,,,5.94000000,1.16000000,-1.16000000,0,,,,,,,,,,,,,,,,,1,,6090.00,108.88,-167.21,0,1.190000,0.233000,-0.139000,0,1.140000,0.081000,-0.079000,0,0.0800,0.1430,-0.1420,0,[Fe/H],19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2016-05-06,2016-05
Kepler-359 c,Kepler-359,1,3,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,57.68956951630,0.00023984820,-0.00023984820,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,5683.00,123.00,-123.00,0,0.923027,,,0,1.010000,,,0,,,,,,19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2019-04-16,2019-03
Kepler-359 c,Kepler-359,1,3,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,57.68991180000,0.00038410000,-0.00038410000,0,0.3015000000,,,0,5.15000000,2.21000000,-0.47000000,0,,,,,0.000000,,,0,15.6200,20.2100,-4.5000,0,507.00,,,0,1,,6210.00,181.00,-227.00,0,1.033000,0.444000,-0.094000,0,1.093000,0.219000,-0.128000,0,-0.1000,0.2200,-0.3000,0,[Fe/H],19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2015-08-25,2015-09-24
Kepler-359 c,Kepler-359,1,3,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,57.68696000000,0.00075000000,-0.00075000000,0,0.2980000000,,,0,3.60000000,1.40000000,-1.40000000,0,,,,,0.000000,,,0,,,,0,435.00,,,0,1,,5999.00,200.00,-200.00,0,0.810000,0.300000,-0.300000,0,1.060000,0.300000,-0.300000,0,,,,0,,19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2013-10-28,2014-01-08
Kepler-359 c,Kepler-359,1,3,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,57.69300000000,,,0,,,,,4.80000000,1.00000000,-0.90000000,0,0.100000,0.200000,-0.100000,0,,,,,,,,,,,,,1,,,,,,,,,,1.100000,0.200000,-0.100000,0,,,,,,19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2018-06-26,2017-07
Kepler-359 c,Kepler-359,1,3,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,57.68983612000,0.00001084000,-0.00001084000,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,5683.00,123.00,-123.00,0,0.923027,,,0,1.010000,,,0,,,,,,19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2016-07-26,2016-07
Kepler-359 c,Kepler-359,1,3,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,57.68991180000,0.00038410000,-0.00038410000,0,0.2743900000,0.0033400000,-0.0033400000,0,4.14300000,0.46700000,-0.46700000,0,,,,,,,,,8.1000,1.3000,-1.3000,0,,,,,1,,5585.00,60.00,-60.00,0,0.835000,0.068000,-0.062000,0,0.827000,0.030000,-0.029000,0,-0.2900,0.0400,-0.0400,0,[Fe/H],19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2024-12-05,2018-12
Kepler-359 c,Kepler-359,1,3,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,57.68962120000,0.00035450000,-0.00035450000,0,0.3025000000,,,0,5.14000000,1.54000000,-0.66000000,0,,,,,0.000000,,,0,16.1900,14.7100,-5.8100,0,512.00,,,0,1,,6228.00,196.00,-261.00,0,1.049000,0.313000,-0.134000,0,1.107000,0.159000,-0.145000,0,-0.0800,0.2500,-0.3000,0,[Fe/H],19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2017-05-08,2017-08-31 00:00
Kepler-359 c,Kepler-359,1,3,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,57.68962120000,0.00035450000,-0.00035450000,0,,,,0,,,,0,,,,,,,,0,,,,0,,,,0,1,,5683.00,123.00,-123.00,0,0.923027,,,0,1.010000,,,0,,,,,,19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2018-09-25,2018-08-16
Kepler-359 c,Kepler-359,1,3,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,57.68991180000,0.00038410000,-0.00038410000,0,0.3015000000,,,0,5.15000000,2.21000000,-0.47000000,0,,,,,0.000000,,,0,15.6200,20.2100,-4.5000,0,507.00,,,0,1,,6210.00,181.00,-227.00,0,1.033000,0.444000,-0.094000,0,1.093000,0.219000,-0.128000,0,-0.1000,0.2200,-0.3000,0,[Fe/H],19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2014-11-21,2014-12-18
Kepler-359 c,Kepler-359,1,3,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,57.68991180000,0.00038410000,-0.00038410000,0,0.3015000000,,,0,5.15000000,2.21000000,-0.47000000,0,,,,,0.000000,,,0,15.6200,20.2100,-4.5000,0,507.00,,,0,1,,6210.00,181.00,-227.00,0,1.033000,0.444000,-0.094000,0,1.093000,0.219000,-0.128000,0,-0.1000,0.2200,-0.3000,0,[Fe/H],19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2014-11-18,2014-12-04
Kepler-359 c,Kepler-359,1,3,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,57.68802000000,0.00054500000,-0.00054500000,0,0.3070000000,,,0,4.30000000,2.00000000,-2.00000000,0,,,,,,,,,,,,,,,,,1,,6248.00,250.00,-250.00,0,1.086000,0.503000,-0.503000,0,,,,,,,,,,19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2014-05-14,2014-03
Kepler-359 d,Kepler-359,1,3,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,77.08596400000,0.00137100000,-0.00137100000,0,0.3658000000,,,0,30.34000000,13.03000000,-2.76000000,0,,,,,0.000000,,,0,10.6100,13.7300,-3.0500,0,460.00,,,0,0,,6210.00,181.00,-227.00,0,1.033000,0.444000,-0.094000,0,1.093000,0.219000,-0.128000,0,-0.1000,0.2200,-0.3000,0,[Fe/H],19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2014-11-21,2014-12-18
Kepler-359 d,Kepler-359,1,3,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,77.08300000000,,,0,,,,,4.60000000,0.90000000,-0.90000000,0,0.100000,0.200000,-0.100000,0,,,,,,,,,,,,,0,,,,,,,,,,1.100000,0.200000,-0.100000,0,,,,,,19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2018-06-26,2017-07
Kepler-359 d,Kepler-359,1,3,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,77.08596400000,0.00137100000,-0.00137100000,0,,,,,34.82000000,46.54000000,-30.58000000,0,,,,,,,,,,,,,,,,,0,,6090.00,108.88,-167.21,0,1.190000,0.233000,-0.139000,0,1.140000,0.081000,-0.079000,0,0.0800,0.1430,-0.1420,0,[Fe/H],19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2016-05-06,2016-05
Kepler-359 d,Kepler-359,1,3,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,77.08596400000,0.00137100000,-0.00137100000,0,0.3658000000,,,0,30.34000000,13.03000000,-2.76000000,0,,,,,0.000000,,,0,10.6100,13.7300,-3.0500,0,460.00,,,0,0,,6210.00,181.00,-227.00,0,1.033000,0.444000,-0.094000,0,1.093000,0.219000,-0.128000,0,-0.1000,0.2200,-0.3000,0,[Fe/H],19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2015-08-25,2015-09-24
Kepler-359 d,Kepler-359,1,3,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,77.08619100000,0.00135200000,-0.00135200000,0,0.3670000000,,,0,29.77000000,8.88000000,-3.80000000,0,,,,,0.000000,,,0,11.0000,9.9900,-3.9500,0,464.00,,,0,0,,6228.00,196.00,-261.00,0,1.049000,0.313000,-0.134000,0,1.107000,0.159000,-0.145000,0,-0.0800,0.2500,-0.3000,0,[Fe/H],19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2017-05-08,2017-08-31 00:00
Kepler-359 d,Kepler-359,1,3,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,77.08596400000,0.00137100000,-0.00137100000,0,0.3658000000,,,0,30.34000000,13.03000000,-2.76000000,0,,,,,0.000000,,,0,10.6100,13.7300,-3.0500,0,460.00,,,0,0,,6210.00,181.00,-227.00,0,1.033000,0.444000,-0.094000,0,1.093000,0.219000,-0.128000,0,-0.1000,0.2200,-0.3000,0,[Fe/H],19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2014-11-18,2014-12-04
Kepler-359 d,Kepler-359,1,3,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,77.08596400000,0.00137100000,-0.00137100000,0,0.3329000000,0.0039600000,-0.0039600000,0,24.43700000,27.08200000,-27.08200000,0,,,,,,,,,5.5000,0.9000,-0.9000,0,,,,,0,,5585.00,60.00,-60.00,0,0.835000,0.068000,-0.062000,0,0.827000,0.030000,-0.029000,0,-0.2900,0.0400,-0.0400,0,[Fe/H],19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2024-12-05,2018-12
Kepler-359 d,Kepler-359,1,3,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,77.08619100000,0.00135200000,-0.00135200000,0,,,,0,,,,0,,,,,,,,0,,,,0,,,,0,0,,5683.00,123.00,-123.00,0,0.923027,,,0,1.010000,,,0,,,,,,19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2018-09-25,2018-08-16
Kepler-359 d,Kepler-359,1,3,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,77.09569100000,0.00145300000,-0.00145300000,0,0.3720000000,,,0,4.01000000,1.91000000,-1.91000000,0,,,,,,,,,,,,,,,,,0,,6248.00,250.00,-250.00,0,1.086000,0.503000,-0.503000,0,,,,,,,,,,19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2014-05-14,2014-03
Kepler-359 d,Kepler-359,1,3,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,77.08747473000,0.00001828000,-0.00001828000,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,5683.00,123.00,-123.00,0,0.923027,,,0,1.010000,,,0,,,,,,19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,10.76968,75.05892,1443.21000000,81.51000000,-73.38000000,0.6656830,0.0362184,-0.0362184,2016-07-26,2016-07
Kepler-36 b,Kepler-36,1,2,<a refstr=VISSAPRAGADA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..108V/abstract target=ref>Vissapragada et al. 2020</a>,13.86825000000,0.00050000000,-0.00050000000,0,,,,,1.49800000,0.06100000,-0.04900000,0,6.260000,0.790000,-0.640000,0,0.000000,,,0,247.0000,32.0000,-32.0000,0,,,,,1,,5979.00,60.00,-60.00,0,1.634000,0.042000,-0.040000,0,1.034000,0.022000,-0.022000,0,-0.1800,0.0400,-0.0400,0,[Fe/H],19h25m00.04s,291.2501859,+49d13m54.51s,49.2318073,15.10199,80.93278,527.95600000,6.10500000,-5.96900000,1.8654300,0.0214930,-0.0214930,2020-05-04,2020-03
Kepler-36 b,Kepler-36,1,2,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,13.84984283000,0.00005928000,-0.00005928000,0,,,,,1.47000000,0.07000000,-0.05000000,0,,,,,,,,,,,,,,,,,1,,5940.00,59.07,-47.44,0,1.680000,0.045000,-0.053000,0,1.150000,0.027000,-0.050000,0,-0.1500,0.0370,-0.0490,0,[Fe/H],19h25m00.04s,291.2501859,+49d13m54.51s,49.2318073,15.10199,80.93278,527.95600000,6.10500000,-5.96900000,1.8654300,0.0214930,-0.0214930,2020-05-04,2016-05
Kepler-36 b,Kepler-36,1,2,<a refstr=CARTER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012Sci...337..556C/abstract target=ref> Carter et al. 2012 </a>,13.83989000000,0.00082000000,-0.00060000000,0,0.1153000000,0.0015000000,-0.0015000000,0,1.48600000,0.03500000,-0.03500000,0,7.460000,0.740000,-0.590000,0,0.039000,,,1,,,,,978.00,11.00,-11.00,0,1,,5911.00,66.00,-66.00,0,1.626000,0.019000,-0.019000,0,1.071000,0.043000,-0.043000,0,-0.2000,0.0600,-0.0600,0,[M/H],19h25m00.04s,291.2501859,+49d13m54.51s,49.2318073,15.10199,80.93278,527.95600000,6.10500000,-5.96900000,1.8654300,0.0214930,-0.0214930,2020-05-04,2012-08
Kepler-36 b,Kepler-36,1,2,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,,,,,1.51400000,0.08200000,-0.07100000,0,,,,,,,,,243.9480,7.5050,-7.2730,0,,,,,1,,5979.00,120.00,-120.00,0,1.652000,0.072000,-0.068000,0,,,,,,,,,,19h25m00.04s,291.2501859,+49d13m54.51s,49.2318073,15.10199,80.93278,527.95600000,6.10500000,-5.96900000,1.8654300,0.0214930,-0.0214930,2020-05-04,2018-10
Kepler-36 b,Kepler-36,1,2,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,13.84800000000,,,0,,,,,1.50000000,0.10000000,-0.10000000,0,7.000000,1.000000,-1.100000,0,,,,,,,,,,,,,1,,,,,,,,,,1.000000,0.040000,-0.040000,0,,,,,,19h25m00.04s,291.2501859,+49d13m54.51s,49.2318073,15.10199,80.93278,527.95600000,6.10500000,-5.96900000,1.8654300,0.0214930,-0.0214930,2020-05-04,2017-07
Kepler-36 b,Kepler-36,1,2,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,13.84984283000,0.00005928000,-0.00005928000,0,0.1141900000,0.0008000000,-0.0008000000,0,1.48600000,0.05500000,-0.05500000,0,,,,,,,,,234.9000,15.5000,-15.5000,0,,,,,1,,5979.00,60.00,-60.00,0,1.634000,0.042000,-0.040000,0,1.034000,0.022000,-0.022000,0,-0.1800,0.0400,-0.0400,0,[Fe/H],19h25m00.04s,291.2501859,+49d13m54.51s,49.2318073,15.10199,80.93278,527.95600000,6.10500000,-5.96900000,1.8654300,0.0214930,-0.0214930,2024-12-05,2018-12
Kepler-36 b,Kepler-36,1,2,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,13.84984567000,0.00005364000,-0.00005364000,0,0.1133000000,,,0,1.45000000,0.07000000,-0.07000000,0,,,,,0.000000,,,0,214.9800,29.6800,-30.0400,0,977.00,,,0,1,,5919.00,62.00,-71.00,0,1.585000,0.071000,-0.079000,0,1.009000,0.036000,-0.036000,0,-0.2000,0.0500,-0.1000,0,[Fe/H],19h25m00.04s,291.2501859,+49d13m54.51s,49.2318073,15.10199,80.93278,527.95600000,6.10500000,-5.96900000,1.8654300,0.0214930,-0.0214930,2017-05-08,2017-08-31 00:00
Kepler-36 b,Kepler-36,1,2,<a refstr=WEISS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..270....8W/abstract target=ref>Weiss et al. 2024</a>,13.84984283000,,,0,0.1141326567,,,0,1.48600000,0.05500000,-0.05500000,0,1.822721,6.334031,-6.334031,0,0.000000,,,0,,,,,,,,,1,,,,,,,,,,1.034000,0.041000,-0.041000,0,,,,,,19h25m00.04s,291.2501859,+49d13m54.51s,49.2318073,15.10199,80.93278,527.95600000,6.10500000,-5.96900000,1.8654300,0.0214930,-0.0214930,2024-02-21,2024-01
Kepler-36 b,Kepler-36,1,2,<a refstr=YOFFE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJ...908..114Y/abstract target=ref>Yoffe et al. 2021</a>,13.84903900000,0.00007800000,-0.00007800000,0,,,,,1.58200000,0.01500000,-0.01500000,0,,,,,,,,,,,,,,,,,1,,,,,,1.629000,0.020000,-0.019000,0,1.034000,0.022000,-0.012000,0,,,,,,19h25m00.04s,291.2501859,+49d13m54.51s,49.2318073,15.10199,80.93278,527.95600000,6.10500000,-5.96900000,1.8654300,0.0214930,-0.0214930,2020-11-13,2021-02
Kepler-36 b,Kepler-36,1,2,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,13.84984283000,0.00005928000,-0.00005928000,0,0.1155000000,,,0,1.48000000,0.02000000,-0.02000000,0,,,,,0.000000,,,0,216.5400,15.1500,-14.3200,0,978.00,,,0,1,,5911.00,66.00,-66.00,0,1.626000,0.019000,-0.019000,0,1.071000,0.043000,-0.043000,0,-0.2000,0.0600,-0.0600,0,[Fe/H],19h25m00.04s,291.2501859,+49d13m54.51s,49.2318073,15.10199,80.93278,527.95600000,6.10500000,-5.96900000,1.8654300,0.0214930,-0.0214930,2014-11-21,2014-12-18
Kepler-36 b,Kepler-36,1,2,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,13.84984283000,0.00005928000,-0.00005928000,0,0.1155000000,,,0,1.48000000,0.02000000,-0.02000000,0,,,,,0.000000,,,0,216.5400,15.1500,-14.3200,0,978.00,,,0,1,,5911.00,66.00,-66.00,0,1.626000,0.019000,-0.019000,0,1.071000,0.043000,-0.043000,0,-0.2000,0.0600,-0.0600,0,[Fe/H],19h25m00.04s,291.2501859,+49d13m54.51s,49.2318073,15.10199,80.93278,527.95600000,6.10500000,-5.96900000,1.8654300,0.0214930,-0.0214930,2014-11-18,2014-12-04
Kepler-36 b,Kepler-36,1,2,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,13.84984283000,0.00005928000,-0.00005928000,0,0.1155000000,,,0,1.48000000,0.02000000,-0.02000000,0,,,,,0.000000,,,0,216.5400,15.1500,-14.3200,0,978.00,,,0,1,,5911.00,66.00,-66.00,0,1.626000,0.019000,-0.019000,0,1.071000,0.043000,-0.043000,0,-0.2000,0.0600,-0.0600,0,[Fe/H],19h25m00.04s,291.2501859,+49d13m54.51s,49.2318073,15.10199,80.93278,527.95600000,6.10500000,-5.96900000,1.8654300,0.0214930,-0.0214930,2015-08-25,2015-09-24
Kepler-36 b,Kepler-36,1,2,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,13.84911836000,0.00003056000,-0.00003056000,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,6006.00,153.60,-66.10,0,1.661530,0.068440,-0.076711,0,1.110000,0.162873,-0.112045,0,-0.1700,0.1000,-0.1000,0,[M/H],19h25m00.04s,291.2501859,+49d13m54.51s,49.2318073,15.10199,80.93278,527.95600000,6.10500000,-5.96900000,1.8654300,0.0214930,-0.0214930,2020-05-04,2016-07
Kepler-36 b,Kepler-36,1,2,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,13.84943000000,0.00030000000,-0.00030000000,0,0.1160000000,,,0,1.21000000,0.17000000,-0.17000000,0,,,,,0.000000,,,0,,,,0,981.00,,,0,1,,5973.00,50.00,-50.00,0,1.610000,0.220000,-0.220000,0,1.091000,0.065000,-0.065000,0,,,,0,,19h25m00.04s,291.2501859,+49d13m54.51s,49.2318073,15.10199,80.93278,527.95600000,6.10500000,-5.96900000,1.8654300,0.0214930,-0.0214930,2013-10-28,2014-01-08
